LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,Nous_Mixtral_output,Nous_Mixtral_prompt_token_num,Nous_Mixtral_completion_tokens_num,Nous_llama7b_output,Nous_llama7b_prompt_token_num,Nous_llama7b_completion_tokens_num,Nous_llama13b_output,Nous_llama13b_prompt_token_num,Nous_llama13b_completion_tokens_num,Nous_llama70b_output,Nous_llama70b_prompt_token_num,Nous_llama70b_completion_tokens_num,Yi_34B_output,Yi_34B_prompt_token_num,Yi_34B_completion_tokens_num,Yi_6B_output,Yi_6B_prompt_token_num,Yi_6B_completion_tokens_num,Nous_Mixtral_template,Nous_llama7b_template,Nous_llama13b_template,Nous_llama70b_template,Yi_34B_template,Yi_6B_template
802,2016-09-28,04:30:50,Info,CBS,"Read out cached package applicability for package: Package_for_KB2732487~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: {package}, ApplicableState: {ApplicableState}, CurrentState:{CurrentState}",140,30,"Read out cached package applicability for package: {package}, ApplicableState: {applicablestate}, CurrentState: {currentstate}",140,31,"Read out cached package applicability for package: Package_for_KB2732487~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",139,66,"Read out cached package applicability for package:{packageName}, ApplicableState:{applicableState}, CurrentState:{currentState}",140,29,"Read out cached package applicability for package: {packageName}~{packageArchitecture}~{packageLanguage}~{packageVersion}, ApplicableState: {applicableState}, CurrentState: {currentState}",138,44,"Read out cached package applicability for package: Package_for_KB2732487~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",138,65,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package: Package_for_KB2732487~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package:<*>, ApplicableState:<*>, CurrentState:<*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package: Package_for_KB2732487~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>"
803,2016-09-28,04:30:50,Info,CBS,Session: 30546174_157135994 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client WindowsUpdateAgent.,Session: {session_id}_157135994 initialized by client WindowsUpdateAgent.,101,24,Session: {client_name} initialized by client {agent}.,102,14,Session: {sessionId} initialized by client {clientName}.,101,14,Session: <session id> initialized by client <client name>.,102,14,Session: {sessionID}_157135994 initialized by client {clientName},103,23,{sessionId}: {clientName},103,9,Session: <*> initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>.,Session: <session id> initialized by client <client name>.,Session: <*> initialized by client <*>,<*>: <*>
804,2016-09-28,04:30:50,Info,CBS,"Read out cached package applicability for package: Package_for_KB3005607~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: {package}, ApplicableState: {ApplicableState}, CurrentState: {CurrentState}",139,31,"Read out cached package applicability for package: Package_for_KB3005607~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",139,65,"Read out cached package applicability for package: {packageName} {ApplicableState}, CurrentState: {CurrentState}",138,27,"Read out cached package applicability for package:{packageName}, ApplicableState:{applicableState}, CurrentState:{currentState}",139,29,"Read out cached package applicability for package: {package}, ApplicableState: {applicableState}, CurrentState:{currentState}",137,30,"Read out cached package applicability for package: Package_for_KB3005607~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",137,64,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package: Package_for_KB3005607~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: <*> <*>, CurrentState: <*>","Read out cached package applicability for package:<*>, ApplicableState:<*>, CurrentState:<*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3005607~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>"
805,2016-09-28,04:30:50,Info,CBS,Session: 30546174_157145995 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client WindowsUpdateAgent.,Session: {session_id}_157145995 initialized by client WindowsUpdateAgent.,101,24,Session: {clientName} initialized by client {clientType}.,102,14,Session: {sessionId} initialized by client {clientName}.,101,14,Session: {sessionId}_{timeStamp} initialized by client {clientName}.,102,20,Session: {ClientId}_{{Timestamp}} initialized by client {ClientName}.,103,19,Session: %sessionId% initialized by client %clientName%.,103,16,Session: <*> initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>.,Session: <*>{<*>} initialized by client <*>.,Session: %sessionId% initialized by client %clientName%.
806,2016-09-28,04:30:50,Info,CBS,Session: 30546174_157205998 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client WindowsUpdateAgent.,Session: {sessionId}_157205998 initialized by client WindowsUpdateAgent.,101,23,Session: [session ID] initialized by client [client name],102,14,"Session: {clientName} initialized by client {clientId}.'

The template of 'Error: Unable to find a valid certificate for {hostName}.' is 'Error: Unable to find a valid certificate for {hostName}.",101,51,Session: {sessionId}_{timeStamp} initialized by client {clientName}.,102,20,Session: {clientId}_{timestamp} initialized by client {clientName}.,103,19,Session: 30546174_157205998 initialized by client {clientName},103,29,Session: <*> initialized by client WindowsUpdateAgent.,Session: [session ID] initialized by client [client name],Session: <*> initialized by client <*>.' The template of 'Error: Unable to find a valid certificate for <*>.' is 'Error: Unable to find a valid certificate for <*>.,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>.,Session: 30546174_157205998 initialized by client <*>
807,2016-09-28,04:30:50,Info,CBS,"Read out cached package applicability for package: Package_for_KB3184143~31bf3856ad364e35~amd64~~6.1.1.4, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: {package}, ApplicableState: {applicableState}, CurrentState:{currentState}",140,30,"Read out cached package applicability for package: Package_for_KB3184143~31bf3856ad364e35~amd64~~6.1.1.4, ApplicableState: 112, CurrentState:112",140,66,"Read out cached package applicability for package: {package_name}, ApplicableState: {applicable_state}, CurrentState: {current_state}",139,35,"Read out cached package applicability for package:{packageName}, ApplicableState:{applicableState}, CurrentState:{currentState}",140,29,"Read out cached package applicability for package: {package}, ApplicableState: {applicableState}, CurrentState:{currentState}",138,30,"Read out cached package applicability for package: Package_for_KB3184143~31bf3856ad364e35~amd64~~6.1.1.4, ApplicableState: 112, CurrentState:112",138,65,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3184143~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package:<*>, ApplicableState:<*>, CurrentState:<*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3184143~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>"
808,2016-09-28,04:30:50,Info,CBS,Session: 30546174_157616022 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client WindowsUpdateAgent.,Session: {sessionId}_initialized by client WindowsUpdateAgent.,101,14,Session: {client_name} initialized by client {agent_name}.,102,16,Session: {client_name} initialized by client {client_name}.,101,16,Session: <sessionId> initialized by client <clientName>.,102,14,Session: {sessionID}_{timestamp} initialized by client {clientName},103,17,Session: 30546174_157616022 initialized by client WindowsUpdateAgent.,103,30,Session: <*> by client WindowsUpdateAgent.,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>.,Session: <sessionId> initialized by client <clientName>.,Session: <*> initialized by client <*>,Session: 30546174_157616022 initialized by client WindowsUpdateAgent.
809,2016-09-28,04:30:50,Info,CBS,"Read out cached package applicability for package: Package_for_KB2992611~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: {package}, ApplicableState: {applicableState}, CurrentState:{currentState}",140,30,"Read out cached package applicability for package: {package}, ApplicableState: {ApplicableState}, CurrentState: {CurrentState}",140,31,"Read out cached package applicability for package: {package_name}, ApplicableState: {applicable_state}, CurrentState: {current_state}",139,35,"Read out cached package applicability for package:{package name}, ApplicableState:{applicable state}, CurrentState:{current state}",140,29,"Read out cached package applicability for package: %package%, ApplicableState: %ApplicableState%, CurrentState:%CurrentState%",138,30,"Read out cached package applicability for package: Package_for_KB2992611~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",138,65,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package:<*>, ApplicableState:<*>, CurrentState:<*>","Read out cached package applicability for package: %package%, ApplicableState: %ApplicableState%, CurrentState:%CurrentState%","Read out cached package applicability for package: Package_for_KB2992611~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>"
810,2016-09-28,04:30:50,Info,CBS,Session: 30546174_159636137 initialized by client WindowsUpdateAgent.,E36,Session: <*> initialized by client WindowsUpdateAgent.,Session: {sessionId}_initialized by client WindowsUpdateAgent.,101,14,Session: {client_name} initialized by client {client_type}.,102,17,Session: {clientId} initialized by client {clientName}.,101,14,Session: {sessionId}_initiated by client {clientName}.,102,17,Session: {client} initialized by client {client}.,103,14,Session: 30546174_159636137 initialized by client WindowsUpdateAgent.,103,30,Session: <*> by client WindowsUpdateAgent.,Session: <*> initialized by client <*>.,Session: <*> initialized by client <*>.,Session: <*> by client <*>.,Session: <*> initialized by client <*>.,Session: 30546174_159636137 initialized by client WindowsUpdateAgent.
811,2016-09-28,04:30:50,Info,CBS,"Read out cached package applicability for package: Package_for_KB2727528~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: {packageName}, ApplicableState: {applicableState}, CurrentState: {currentState}",140,32,"Read out cached package applicability for package: {package name}, ApplicableState: {ApplicableState}, CurrentState: {CurrentState}",140,32,"Read out cached package applicability for package: {packageName}, ApplicableState: {ApplicableState}, CurrentState: {CurrentState}",139,32,"Read out cached package applicability for package:{packageName}, ApplicableState:{applicableState}, CurrentState:{currentState}",140,29,"Read out cached package applicability for package: {packageName}~{architecture}~{language}~{version}, ApplicableState: {ApplicableState}, CurrentState:{CurrentState}",138,40,"Read out cached package applicability for package: Package_for_KB2727528~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",138,65,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState: <*>","Read out cached package applicability for package:<*>, ApplicableState:<*>, CurrentState:<*>","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2727528~31bf3856ad364e35~amd64~~6.<*>, ApplicableState: <*>, CurrentState:<*>"
