LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,EventId,EventTemplate,Nous_Mixtral_output,Nous_Mixtral_prompt_token_num,Nous_Mixtral_completion_tokens_num,Nous_llama7b_output,Nous_llama7b_prompt_token_num,Nous_llama7b_completion_tokens_num,Nous_llama13b_output,Nous_llama13b_prompt_token_num,Nous_llama13b_completion_tokens_num,Nous_llama70b_output,Nous_llama70b_prompt_token_num,Nous_llama70b_completion_tokens_num,Yi_34B_output,Yi_34B_prompt_token_num,Yi_34B_completion_tokens_num,Yi_6B_output,Yi_6B_prompt_token_num,Yi_6B_completion_tokens_num,Nous_Mixtral_template,Nous_llama7b_template,Nous_llama13b_template,Nous_llama70b_template,Yi_34B_template,Yi_6B_template
1239,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:15.655,25797,INFO,nova.metadata.wsgi.server,-,"10.11.21.135,10.11.10.1 ""GET /latest/meta-data/placement/ HTTP/1.1"" status: 200 len: 134 time: 0.0008729",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","ip_address1,ip_address2 ""GET {endpoint}"" status: {status} len: {len} time: {time}",223,30,"{{ip_address}} ""GET {{endpoint}}"" status: {{status}} len: {{len}} time: {{time}}",225,27,"10.11.21.135,10.11.10.1 ""GET {endpoint}"" status: {status} len: {len} time: {time}",224,44,"{""{ip_address}"", ""{ip_address}""} ""GET {endpoint}"" status: {status} len: {len} time: {time}",225,33,"{ip_address},{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",224,32,"{ip_address},{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",224,32,"ip_address1,ip_address2 ""GET <*>"" status: <*> len: <*> time: <*>","{<*>} ""GET {<*>}"" status: {<*>} len: {<*>} time: {<*>}","<*>,<*> ""GET <*>"" status: <*> len: <*> time: <*>","{""<*>"", ""<*>""} ""GET <*>"" status: <*> len: <*> time: <*>","<*>,<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*>,<*> ""GET <*>"" status: <*> len: <*> time: <*>"
1240,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:15.667,25797,INFO,nova.metadata.wsgi.server,-,"10.11.21.135,10.11.10.1 ""GET /latest/meta-data/placement/availability-zone HTTP/1.1"" status: 200 len: 120 time: 0.0008440",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","ip_address,ip_address ""GET {endpoint}"" status: {status} len: {len} time: {time}",227,28,"{""ip_addresses"": [""{ip_address}"", ""{ip_address}""]} ""GET {endpoint}"" status: {status} len: {len} time: {time}",230,40,"[{ip_addresses}] ""GET {endpoint}"" status: {status} len: {len} time: {time}",229,27,"{{ip_addresses}},{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",230,32,"{ip_address},{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",228,32,"{host_name},{client_ip} ""GET {endpoint}"" status: {status} len: {len} time: {time}",228,32,"ip_address,ip_address ""GET <*>"" status: <*> len: <*> time: <*>","{""ip_addresses"": [""<*>"", ""<*>""]} ""GET <*>"" status: <*> len: <*> time: <*>","[<*>] ""GET <*>"" status: <*> len: <*> time: <*>","{<*>},<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*>,<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*>,<*> ""GET <*>"" status: <*> len: <*> time: <*>"
1241,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:15.679,25797,INFO,nova.metadata.wsgi.server,-,"10.11.21.135,10.11.10.1 ""GET /latest/meta-data/local-ipv4 HTTP/1.1"" status: 200 len: 129 time: 0.0008481",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","ip_address,ip_address ""GET {endpoint}"" status: {status} len: {len} time: {time}",225,28,"IP address: {ip_address}, IP address: {ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}.",227,37,"{{ip_addresses}} ""GET {endpoint}"" status: {status} len: {len} time: {time}",226,27,"{""{ip_address}"", ""{ip_address}""} ""GET {endpoint}"" status: {status} len: {len} time: {time}",227,33,"{ip_addresses} ""GET {endpoint}"" status: {status} len: {len} time: {time}",227,26,"{ip_address},{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",227,32,"ip_address,ip_address ""GET <*>"" status: <*> len: <*> time: <*>","IP address: <*>, IP address: <*> ""GET <*>"" status: <*> len: <*> time: <*>.","{<*>} ""GET <*>"" status: <*> len: <*> time: <*>","{""<*>"", ""<*>""} ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*>,<*> ""GET <*>"" status: <*> len: <*> time: <*>"
1242,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:15.842,25746,INFO,nova.osapi_compute.wsgi.server,req-4df3e4ef-09e7-4806-a7e9-bbb5a052ab1b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/70c1714b-c11b-4c88-b300-239afe1f5ff8 HTTP/1.1"" status: 204 len: 203 time: 0.2632701",E24,"<*> ""DELETE <*>"" status: <*> len: <*> time: <*>","{{ip_address}} ""DELETE {endpoint}"" status: {status} len: {len} time: {time}",271,26,"10.11.10.1 ""DELETE {endpoint}"" status: {status} len: {len} time: {time}",273,32,"10.11.10.1 ""DELETE /v2/{uuid}"" status: {status} len: {len} time: {time}",272,35,"{""{ip_address} ""DELETE {endpoint}/{server_id} HTTP/1.1"" status: {status} len: {len} time: {time}",273,39,"{ip_address} ""DELETE {endpoint}"" status: {status} len: {len} time: {time}",272,26,"{ip_address} ""DELETE {endpoint}"" status: {status} len: {len} time: {time}",272,26,"{<*>} ""DELETE <*>"" status: <*> len: <*> time: <*>","<*> ""DELETE <*>"" status: <*> len: <*> time: <*>","<*> ""DELETE <*>"" status: <*> len: <*> time: <*>","{""<*> ""DELETE <*>/<*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""DELETE <*>"" status: <*> len: <*> time: <*>","<*> ""DELETE <*>"" status: <*> len: <*> time: <*>"
1243,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:15.880,2931,INFO,nova.compute.manager,req-4df3e4ef-09e7-4806-a7e9-bbb5a052ab1b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Terminating instance,E11,[instance: <*>] Terminating instance,Terminating instance,200,4,Instance [instance:] terminated.,203,7,[instance: {instance_id}] {action},202,12,[{instance}] Terminating instance,203,8,[instance: {id}] Terminating instance,201,11,Terminating instance [instance: {instance}],201,11,Terminating instance,Instance [instance:] terminated.,[instance: <*>] <*>,[<*>] Terminating instance,[instance: <*>] Terminating instance,Terminating instance [instance: <*>]
1244,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:15.918,25788,INFO,nova.metadata.wsgi.server,req-16b789d8-59a7-4979-8807-37686ec0144a - - - - -,"10.11.21.135,10.11.10.1 ""GET /latest/meta-data/reservation-id HTTP/1.1"" status: 200 len: 127 time: 0.2272091",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","ip_address,ip_address ""GET {endpoint}"" status: {status} len: {len} time: {time}",225,28,"{{ip_address}} ""GET {{endpoint}}"" status: {{status}} len: {{len}} time: {{time}}",226,27,"{ip_addresses} ""GET {endpoint}"" status: {status} len: {len} time: {time}",225,27,"{""{ip_address}"", ""{ip_address}""} ""GET {endpoint}"" status: {status} len: {len} time: {time}",226,33,"{ip_address},{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",226,32,"{hostname},{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",226,31,"ip_address,ip_address ""GET <*>"" status: <*> len: <*> time: <*>","{<*>} ""GET {<*>}"" status: {<*>} len: {<*>} time: {<*>}","<*> ""GET <*>"" status: <*> len: <*> time: <*>","{""<*>"", ""<*>""} ""GET <*>"" status: <*> len: <*> time: <*>","<*>,<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*>,<*> ""GET <*>"" status: <*> len: <*> time: <*>"
1245,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:16.094,2931,INFO,nova.virt.libvirt.driver,-,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Instance destroyed successfully.,E8,[instance: <*>] Instance destroyed successfully.,"Instance destroyed successfully.'
""""""


def get_log_template(log):
    # Split the log into its components
    components = log.split()
    # Get the dynamic variables
    dynamic_variables = [c for c in components if c.startswith('{') and c.endswith('}')]
    # Replace the dynamic variables with placeholders
    placeholders = [f'{{{i}}}' for i in range(len(dynamic_variables))]
    # Create the log template by replacing the dynamic variables with placeholders
    log_template = ' ",200,133,[{instance}] Instance destroyed successfully.,203,9,[instance: {instance_id}] {message},202,12,[{instance_id}] Instance destroyed successfully.,203,11,[instance: {instance_id}] {message},203,12,Instance {instance_id} destroyed successfully.,203,11,"Instance destroyed successfully.' """""" def get_log_template(log): # Split the log into its components components = log.split() # Get the dynamic variables dynamic_variables = [c for c in components if c.startswith('{') and c.endswith('}')] # Replace the dynamic variables with placeholders placeholders = [f'{{<*>}}' for i in range(len(dynamic_variables))] # Create the log template by replacing the dynamic variables with placeholders log_template = '",[<*>] Instance destroyed successfully.,[instance: <*>] <*>,[<*>] Instance destroyed successfully.,[instance: <*>] <*>,Instance <*> destroyed successfully.
1246,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:16.114,25746,INFO,nova.osapi_compute.wsgi.server,req-413607a3-2a36-4868-a07e-2dd451878744 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2678130",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2678130",239,81,"{} ""GET {} HTTP/1.1"" status: {} len: {} time: {}",240,20,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2678130",239,81,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2678130",240,81,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>"
1247,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:16.762,2931,INFO,nova.virt.libvirt.driver,req-4df3e4ef-09e7-4806-a7e9-bbb5a052ab1b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Deleting instance files /var/lib/nova/instances/70c1714b-c11b-4c88-b300-239afe1f5ff8_del,E4,[instance: <*>] Deleting instance files <*>,Deleting instance files {instance_id},249,11,[{instance_id}] Deleting instance files /var/lib/nova/instances/{instance_id}_del,251,27,[instance: {instance_id}] Deleting instance files {instance_files},250,19,[{instance}: {uuid}] Deleting instance files {path},251,15,[instance: {instance_id}] Deleting instance files {path},249,17,[instance: {instance_id}] Deleting instance files {files},249,17,Deleting instance files <*>,[<*>] Deleting instance files <*>,[instance: <*>] Deleting instance files <*>,[<*>: <*>] Deleting instance files <*>,[instance: <*>] Deleting instance files <*>,[instance: <*>] Deleting instance files <*>
1248,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:16.764,2931,INFO,nova.virt.libvirt.driver,req-4df3e4ef-09e7-4806-a7e9-bbb5a052ab1b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Deletion of /var/lib/nova/instances/70c1714b-c11b-4c88-b300-239afe1f5ff8_del complete,E5,[instance: <*>] Deletion of <*> complete,Deletion of {instance_path} complete,249,11,[{instance_id}] Deletion of {path}/{instance_name} complete,251,19,[instance: {instance_id}] {operation} {status},250,15,[instance: {uuid}] Deletion of /var/lib/nova/instances/{uuid}_del complete,251,26,[instance: {uuid}] Deletion of {path} complete,249,16,[instance: {instance_id}] {message},249,12,Deletion of <*> complete,[<*>] Deletion of <*>/<*> complete,[instance: <*>] <*> <*>,[instance: <*>] Deletion of <*> complete,[instance: <*>] Deletion of <*> complete,[instance: <*>] <*>
1249,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:16.878,2931,INFO,nova.compute.manager,req-4df3e4ef-09e7-4806-a7e9-bbb5a052ab1b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Took 0.99 seconds to destroy the instance on the hypervisor.,E14,[instance: <*>] Took <*> seconds to destroy the instance on the hypervisor.,"Took {time} seconds to destroy the instance on the hypervisor.'
""""""
import re
import collections
from typing import List, Tuple
from pprint import pprint
from itertools import combinations
from functools import reduce
from operator import add
from pprint import pprint
from collections import defaultdict
from collections import Counter
from collections import deque
from collections import defaultdict
from collections import OrderedDict
from collections import ChainMap
from collections import namedtuple
from collections import UserList
from collections import UserDict
from collections import UserString
from collections import ChainMap
from collections import deque
from collections import defaultdict
from collections import OrderedDict
from collections import Counter
from collections import namedtuple
from collections import UserList
from collections import UserDict
from collections import UserString
from collections import ChainMap
from collections import deque
from collections import defaultdict
from collections import OrderedDict
from collections import Counter
from collections import namedtuple
from collections import UserList
from collections import UserDict
from collections import UserString
from collections import ChainMap
from collections import deque
from collections import defaultdict
from collections import",213,256,Instance {instance_id} took {time} seconds to destroy on the hypervisor.,215,19,[instance: {instance_id}] Took {duration_time} seconds to {action} on the hypervisor.,214,26,[instance: {instance_id}] Took {seconds} seconds to destroy the instance on the hypervisor.,215,24,[instance: {instance_id}] Took {seconds} seconds to destroy the instance on the hypervisor.,215,25,[instance: {instance_id}] Took {time} seconds to destroy the instance on the hypervisor.,215,25,"Took <*> seconds to destroy the instance on the hypervisor.' """""" import re import collections from typing import List, Tuple from pprint import pprint from itertools import combinations from functools import reduce from operator import add from pprint import pprint from collections import defaultdict from collections import Counter from collections import deque from collections import defaultdict from collections import OrderedDict from collections import ChainMap from collections import namedtuple from collections import UserList from collections import UserDict from collections import UserString from collections import ChainMap from collections import deque from collections import defaultdict from collections import OrderedDict from collections import Counter from collections import namedtuple from collections import UserList from collections import UserDict from collections import UserString from collections import ChainMap from collections import deque from collections import defaultdict from collections import OrderedDict from collections import Counter from collections import namedtuple from collections import UserList from collections import UserDict from collections import UserString from collections import ChainMap from collections import deque from collections import defaultdict from collections import",Instance <*> took <*> seconds to destroy on the hypervisor.,[instance: <*>] Took <*> seconds to <*> on the hypervisor.,[instance: <*>] Took <*> seconds to destroy the instance on the hypervisor.,[instance: <*>] Took <*> seconds to destroy the instance on the hypervisor.,[instance: <*>] Took <*> seconds to destroy the instance on the hypervisor.
1250,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:17.324,25746,INFO,nova.osapi_compute.wsgi.server,req-ac940fc4-e12a-4d3d-b262-e8ae3afad120 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.2029028",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","{{ip_address}} ""GET {{endpoint}}"" status: {{status}} len: {{len}} time: {{time}}",239,27,"10.11.10.1 ""GET {endpoint}"" status: {status} len: {len} time: {time}",240,31,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.2029028",239,81,"{} ""GET {} HTTP/1.1"" status: {} len: {} time: {}",240,20,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{<*>} ""GET {<*>}"" status: {<*>} len: {<*>} time: {<*>}","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>"
1251,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:09:17.347,2931,INFO,nova.compute.manager,req-4df3e4ef-09e7-4806-a7e9-bbb5a052ab1b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Took 0.47 seconds to deallocate network for instance.,E13,[instance: <*>] Took <*> seconds to deallocate network for instance.,"Took {time} seconds to deallocate network for instance.'

The template of '[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Took 0.47 seconds to deallocate network for instance.' is 'Took {time} seconds to deallocate network for instance.'

The template of '[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Took 0.47 seconds to deallocate network for instance.' is 'Took {time} seconds to deallocate network for instance.'

The template of '[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Took 0.47 seconds to deallocate network for instance.' is 'Took {time} seconds to deallocate network for instance.'

The template of '[instance: 70c17",212,256,"Instance: {instance}, Took {time} seconds to deallocate network for instance.",214,20,[instance: {instance_id}] Took {time} seconds to {action} for instance.,213,22,[{instance}] Took {time} seconds to deallocate network for instance.,214,18,[{key}] {message},213,7,{instance} took {seconds} seconds to deallocate network for instance.,213,17,Took <*> seconds to deallocate network for instance.' The template of '[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Took <*> seconds to deallocate network for instance.' is 'Took <*> seconds to deallocate network for instance.' The template of '[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Took <*> seconds to deallocate network for instance.' is 'Took <*> seconds to deallocate network for instance.' The template of '[instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Took <*> seconds to deallocate network for instance.' is 'Took <*> seconds to deallocate network for instance.' The template of '[instance: 70c17,"Instance: <*>, Took <*> seconds to deallocate network for instance.",[instance: <*>] Took <*> seconds to <*> for instance.,[<*>] Took <*> seconds to deallocate network for instance.,[<*>] <*>,<*> took <*> seconds to deallocate network for instance.
1252,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:09:18.432,25746,INFO,nova.osapi_compute.wsgi.server,req-5579c03c-54d9-46ef-bfc5-6edae7fa4094 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.1024609",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.1024609",238,80,"IP_ADDRESS ""GET {ENDPOINT}"" STATUS: {STATUS} LENGTH: {LENGTH} TIME: {TIME}.",239,34,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.1024609",238,80,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.1024609",239,80,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",240,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",240,26,"<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","IP_ADDRESS ""GET <*>"" STATUS: <*> LENGTH: <*> TIME: <*>.","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>"
