LineId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate,token_num,j2_mid_output,j2_ultra_output,j2_mid_template,j2_ultra_template
401,2015-10-18,"18:03:17,562",INFO,IPC Server handler 5 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523,E80,Progress of TaskAttempt <*> is : <*>,111,"Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : {progress}'
Recalculating schedule, headroom=<memory:0, vCores:-27>
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523","Progress of TaskAttempt attempt_<attempt_id>_<task_id>_<map_id>_<attempt_id>_<sequence> is : <progress>'
Recalculating schedule, headroom=<memory:0, vCores:-27>
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523
Progress of TaskAttempt attempt_<attempt_id>_<task_id>_<map_id>_<attempt_id>_<sequence> is : <progress>","Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : <*>' Recalculating schedule, headroom=<memory:<*>, vCores:-27> Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : <*>","Progress of TaskAttempt attempt_<attempt_id>_<task_id>_<map_id>_<attempt_id>_<sequence> is : <progress>' Recalculating schedule, headroom=<memory:<*>, vCores:-27> Recalculating schedule, headroom=<memory:<*>, vCores:<*> Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : <*> Progress of TaskAttempt attempt_<attempt_id>_<task_id>_<map_id>_<attempt_id>_<sequence> is : <progress>"
402,2015-10-18,"18:03:17,874",INFO,IPC Server handler 16 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553,E80,Progress of TaskAttempt <*> is : <*>,112,"Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : {progress}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Progress of TaskAttempt attempt_<attempt_id>_<task_id>_<map_id>_<attempt_id>_<sequence_number> is : <progress>'
Recalculating schedule, headroom=<memory:0, vCores:-27>
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553
Progress of TaskAttempt attempt_{attempt_id}_{task_id}_{map_id}_{attempt_id}_{sequence_number} is : <progress>","Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","Progress of TaskAttempt attempt_<attempt_id>_<task_id>_<map_id>_<attempt_id>_<sequence_number> is : <progress>' Recalculating schedule, headroom=<memory:<*>, vCores:-27> Recalculating schedule, headroom=<memory:<*>, vCores:<*> Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : <*> Progress of TaskAttempt <*> is : <progress>"
403,2015-10-18,"18:03:17,968",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>",102,"Recalculating schedule, headroom=<memory:{memory}, vCores:{core}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","Recalculating schedule, headroom=<memory:<*>, vCores:<*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
404,2015-10-18,"18:03:17,968",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,100,"Reduce slow start threshold not met. completedMapsForReduceSlowstart={completedMapsForReduceSlowstart}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Reduce slow start threshold not met. completedMapsForReduceSlowstart {completedMaps}'
Recalculating schedule, headroom=<memory:0, vCores:-27>
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Reduce slow start threshold not met. completedMapsForReduceSlowstart=<*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>' Recalculating schedule, headroom=<memory:<*>, vCores:-27> Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
405,2015-10-18,"18:03:18,968",INFO,IPC Server handler 16 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.27765483,E80,Progress of TaskAttempt <*> is : <*>,112,"Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : {progress}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Progress of TaskAttempt attempt_<attempt_id>_<task_id>_<map_id>_<attempt_id>_<hostname> is : <progress>'
Recalculating schedule, headroom=<memory:0, vCores:-27>
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>
Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.27765483
Progress of TaskAttempt attempt_<attempt_id>_<task_id>_<map_id>_<attempt_id>_<hostname> is : <progress>","Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","Progress of TaskAttempt attempt_<attempt_id>_<task_id>_<map_id>_<attempt_id>_<hostname> is : <progress>' Recalculating schedule, headroom=<memory:<*>, vCores:-27> Recalculating schedule, headroom=<memory:<*>, vCores:<*> Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : <*> Progress of TaskAttempt attempt_<attempt_id>_<task_id>_<map_id>_<attempt_id>_<hostname> is : <progress>"
406,2015-10-18,"18:03:18,999",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>",102,"Recalculating schedule, headroom=<memory:{memory}, vCores:{core}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","Recalculating schedule, headroom=<memory:<*>, vCores:<*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
407,2015-10-18,"18:03:18,999",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,100,"Reduce slow start threshold not met. completedMapsForReduceSlowstart={completedMapsForReduceSlowstart}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Reduce slow start threshold not met. completedMapsForReduceSlowstart {completedMaps}'
Recalculating schedule, headroom=<memory:0, vCores:-27>
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Reduce slow start threshold not met. completedMapsForReduceSlowstart=<*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>' Recalculating schedule, headroom=<memory:<*>, vCores:-27> Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
408,2015-10-18,"18:03:20,077",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>",102,"Recalculating schedule, headroom=<memory:{memory}, vCores:{core}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","Recalculating schedule, headroom=<memory:<*>, vCores:<*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
409,2015-10-18,"18:03:20,077",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,100,"Reduce slow start threshold not met. completedMapsForReduceSlowstart={completedMapsForReduceSlowstart}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Reduce slow start threshold not met. completedMapsForReduceSlowstart {completedMaps}'
Recalculating schedule, headroom=<memory:0, vCores:-27>
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Reduce slow start threshold not met. completedMapsForReduceSlowstart=<*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>' Recalculating schedule, headroom=<memory:<*>, vCores:-27> Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
410,2015-10-18,"18:03:20,890",INFO,IPC Server handler 0 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.19158794,E80,Progress of TaskAttempt <*> is : <*>,111,"Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : {progress}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Progress of TaskAttempt attempt_<attempt_id>_<task_id>_<m_|_r_> is : <progress>'
Could you please provide me with the log message you would like me to abstract?","Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Progress of TaskAttempt attempt_<attempt_id>_<task_id>_<m_|_r_> is : <progress>' Could you please provide me with the log message you would like me to abstract?
411,2015-10-18,"18:03:21,062",INFO,IPC Server handler 14 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523,E80,Progress of TaskAttempt <*> is : <*>,111,"Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : {progress}'
Recalculating schedule, headroom=<memory:0, vCores:-27>
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523","Progress of TaskAttempt attempt_<attempt_id>_<task_id>_<map_id>_<attempt_id>_<sequence> is : <progress>'
Recalculating schedule, headroom=<memory:0, vCores:-27>
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19211523
Progress of TaskAttempt attempt_<attempt_id>_<task_id>_<map_id>_<attempt_id>_<sequence> is : <progress>","Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : <*>' Recalculating schedule, headroom=<memory:<*>, vCores:-27> Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : <*>","Progress of TaskAttempt attempt_<attempt_id>_<task_id>_<map_id>_<attempt_id>_<sequence> is : <progress>' Recalculating schedule, headroom=<memory:<*>, vCores:-27> Recalculating schedule, headroom=<memory:<*>, vCores:<*> Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : <*> Progress of TaskAttempt attempt_<attempt_id>_<task_id>_<map_id>_<attempt_id>_<sequence> is : <progress>"
412,2015-10-18,"18:03:21,327",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>",102,"Recalculating schedule, headroom=<memory:{memory}, vCores:{core}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","Recalculating schedule, headroom=<memory:<*>, vCores:<*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
413,2015-10-18,"18:03:21,327",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,100,"Reduce slow start threshold not met. completedMapsForReduceSlowstart={completedMapsForReduceSlowstart}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Reduce slow start threshold not met. completedMapsForReduceSlowstart {completedMaps}'
Recalculating schedule, headroom=<memory:0, vCores:-27>
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Reduce slow start threshold not met. completedMapsForReduceSlowstart=<*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>' Recalculating schedule, headroom=<memory:<*>, vCores:-27> Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
414,2015-10-18,"18:03:21,609",INFO,IPC Server handler 5 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553,E80,Progress of TaskAttempt <*> is : <*>,112,"Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : {progress}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Progress of TaskAttempt attempt_<attempt_id>_<task_id>_<map_id>_<attempt_id>_<sequence_number> is : <progress>'
Recalculating schedule, headroom=<memory:0, vCores:-27>
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.19212553
Progress of TaskAttempt attempt_{attempt_id}_{task_id}_{map_id}_{attempt_id}_{sequence_number} is : <progress>","Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","Progress of TaskAttempt attempt_<attempt_id>_<task_id>_<map_id>_<attempt_id>_<sequence_number> is : <progress>' Recalculating schedule, headroom=<memory:<*>, vCores:-27> Recalculating schedule, headroom=<memory:<*>, vCores:<*> Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : <*> Progress of TaskAttempt <*> is : <progress>"
415,2015-10-18,"18:03:22,109",INFO,IPC Server handler 3 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.27765483,E80,Progress of TaskAttempt <*> is : <*>,112,"Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : {progress}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Progress of TaskAttempt attempt_<attempt_id>_<task_id>_<map_id>_<attempt_id>_<hostname> is : <progress>'
Recalculating schedule, headroom=<memory:0, vCores:-27>
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>
Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.27765483
Progress of TaskAttempt attempt_<attempt_id>_<task_id>_<map_id>_<attempt_id>_<hostname> is : <progress>","Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","Progress of TaskAttempt attempt_<attempt_id>_<task_id>_<map_id>_<attempt_id>_<hostname> is : <progress>' Recalculating schedule, headroom=<memory:<*>, vCores:-27> Recalculating schedule, headroom=<memory:<*>, vCores:<*> Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : <*> Progress of TaskAttempt attempt_<attempt_id>_<task_id>_<map_id>_<attempt_id>_<hostname> is : <progress>"
416,2015-10-18,"18:03:22,437",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>",102,"Recalculating schedule, headroom=<memory:{memory}, vCores:{core}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","Recalculating schedule, headroom=<memory:<*>, vCores:<*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
417,2015-10-18,"18:03:22,437",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,100,"Reduce slow start threshold not met. completedMapsForReduceSlowstart={completedMapsForReduceSlowstart}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Reduce slow start threshold not met. completedMapsForReduceSlowstart {completedMaps}'
Recalculating schedule, headroom=<memory:0, vCores:-27>
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Reduce slow start threshold not met. completedMapsForReduceSlowstart=<*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>' Recalculating schedule, headroom=<memory:<*>, vCores:-27> Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
418,2015-10-18,"18:03:23,484",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>",102,"Recalculating schedule, headroom=<memory:{memory}, vCores:{core}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","Recalculating schedule, headroom=<memory:<*>, vCores:<*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
419,2015-10-18,"18:03:23,484",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,100,"Reduce slow start threshold not met. completedMapsForReduceSlowstart={completedMapsForReduceSlowstart}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Reduce slow start threshold not met. completedMapsForReduceSlowstart {completedMaps}'
Recalculating schedule, headroom=<memory:0, vCores:-27>
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Reduce slow start threshold not met. completedMapsForReduceSlowstart=<*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>' Recalculating schedule, headroom=<memory:<*>, vCores:-27> Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
